Site,Sp,SpCode,PC1,PC2,PC3,PC4
Kebara X,neanderthal,1,2.356913931537635,-0.3468365423436038,-0.006295314936602181,0.061050627136190715
Kebara X,neanderthal,1,2.1433317796955254,-0.04099676779474687,-0.2925383888923289,0.0615740350998992
Kebara X,neanderthal,1,1.810050707891342,0.23836850679529417,0.1414513044616022,0.23807523716897314
Kebara X,neanderthal,1,-0.03481851093309487,-0.10295634086714817,-1.3814335499040349,-1.429941181658924
Kebara X,neanderthal,1,2.4707686150272643,-1.190648818632602,-0.7915980668928185,-0.11667480019451616
Kebara X,neanderthal,1,2.2731095507242847,-0.6823311787301893,-0.17618490671801432,-0.16175950306477416
Kebara X,neanderthal,1,2.8448727122649853,-0.5468223220566762,0.175669438199465,-0.3144306661491848
Kebara X,neanderthal,1,2.196805530519197,-0.15145620935881784,0.1316072267453445,-0.2625230565216716
Kebara X,neanderthal,1,0.10506720243089823,-0.4520965596784936,-2.158155809810389,0.14354696443370774
Kebara X,neanderthal,1,-1.808749341112436,-0.35746699075816857,-1.0579483723675251,-1.421558618433101
Kebara X,neanderthal,1,1.4029688089500996,-0.4083220232215875,-0.10498367049197847,-0.6806327167844035
Kebara X,neanderthal,1,0.9711007219456537,-1.04216093928384,-2.3921277861928383,-0.8215020375454157
Kebara X,neanderthal,1,1.615012128385501,-0.3708358183301417,-0.881987100518262,0.13885225796295542
Kebara X,neanderthal,1,2.250331927174922,-0.7450840699369577,0.7601139968804344,-0.40368887891156263
Kebara X,neanderthal,1,2.5163065826644773,-0.8268764538248214,-0.034401863513502634,0.32733624453635113
Kebara X,neanderthal,1,1.0588542105411196,-1.0173140223540333,-0.890388552499315,0.025715703334028
Kebara X,neanderthal,1,2.299370297956819,-1.1703636459086446,-0.4790574825745379,-0.25907233325085777
Kebara X,neanderthal,1,2.557163435552686,-0.9634421941193057,-0.35492088492193535,0.23857369263494285
Kebara X,neanderthal,1,2.615054131051352,-0.7119859555786432,0.0018682384380096617,0.31642122399081857
Kebara X,neanderthal,1,1.5260482378623355,-1.0828685688120594,-0.0857915749168112,-0.5821453571627316
Kebara X,neanderthal,1,1.4149881796491557,-0.8848749530011925,0.00988939297664987,0.4423223208171194
Kebara X,neanderthal,1,2.215088637034276,-0.3058673031812041,-0.009829571325468453,0.4695739354857857
Kebara X,neanderthal,1,0.10487057455913795,-0.6016901053208609,-1.1084327218851098,0.689618953480617
Kebara X,neanderthal,1,0.708521081103245,-0.42465652477791893,-1.3046229160376992,-0.5789819490114507
Kebara X,neanderthal,1,2.197650036847742,-0.596070288173063,0.2350088198321577,0.1338725491587758
Kebara X,neanderthal,1,-0.12310228215956606,-1.3140731518606452,-0.5998951731137818,0.06124015136188075
Kebara X,neanderthal,1,-0.22945600499469712,-0.3326122916024357,-1.5320149874432625,0.08753667614292725
Kebara X,neanderthal,1,1.7457116645130837,-0.9334533943016803,0.13874725151125722,-0.16633485683665022
Kebara X,neanderthal,1,1.2319546608583645,-1.5392786953467064,0.07353695952434935,-0.10870658903212381
Kebara X,neanderthal,1,0.3748915908636792,-0.44261013203290417,-0.9459596279594021,0.04322576560903305
Kebara X,neanderthal,1,1.985119693456614,-0.8146320145043076,0.14574700726674755,0.3181308413405615
Kebara X,neanderthal,1,0.7509820452570939,-0.19438886631213229,0.2396737097106,-0.8345534115153703
Kebara X,neanderthal,1,1.6682535815371906,-1.050066026202969,-0.335116057528732,0.028575861556282504
Kebara X,neanderthal,1,2.2723985000790523,-0.8230191728450118,0.6400376914305834,-0.05311872797966884
Kebara X,neanderthal,1,0.9849085213859556,-0.5021077088598176,0.0053197346297135465,0.2814062836444042
Kebara X,neanderthal,1,2.1467027437390698,-0.6020370749786035,0.8468772794046298,-0.44612726214646975
Kebara X,neanderthal,1,1.5145209035811928,-1.4103270672764312,0.33713283060704236,0.14327147422967337
Kebara X,neanderthal,1,0.12822311226977795,0.1272445567254935,0.7878128791491993,-0.6521875942642843
Kebara X,neanderthal,1,1.9475318816973448,-1.188839493476951,0.8644826004302124,-0.7643680144809466
Kebara X,neanderthal,1,1.135256816002461,-1.2819594381146215,-0.004239369442403661,-0.14329584015813804
Kebara X,neanderthal,1,1.1257763338438904,-1.3649390229928047,-0.2933213899172102,-0.3405826925776205
Kebara X,neanderthal,1,-0.15800849547837478,-1.8169971770078452,-2.2524332265871263,-0.11619578266506686
Kebara X,neanderthal,1,0.5754050831964119,-0.7298913027246019,0.23474706506861726,0.30307405247902636
Kebara X,neanderthal,1,0.7050861443943802,-0.5091577634003099,-0.5297164626039481,0.3885640808671733
Kebara X,neanderthal,1,1.7841348994320334,-1.2623065342458002,0.6096929436884377,0.3278226796865474
Kebara X,neanderthal,1,0.33017575780491437,-2.112364168938942,-0.6648964886705098,-0.5190390900155366
Kebara X,neanderthal,1,-0.8062942530122873,-1.0209629061855159,-0.6481227572022348,0.3428373405588233
Kebara X,neanderthal,1,0.9974924006848359,-0.8603575977492856,-1.0695518294218507,0.5032560393329123
Kebara X,neanderthal,1,0.8606751837003265,-0.6196003211044939,0.024737475772867553,0.9909284346080562
Kebara X,neanderthal,1,1.4449712254205351,-0.6952705133381291,0.7520222855433835,-0.7027549993583111
Kebara X,neanderthal,1,2.4600146319021112,-1.391252962666824,0.7481872883005328,0.16237286245269353
Kebara X,neanderthal,1,2.2869739930732353,-1.4463353043878646,0.6315961005375643,0.3459716642664638
Kebara X,neanderthal,1,0.3190478444138915,-1.320127158915733,-0.5295191997267873,0.02969321484826371
Kebara X,neanderthal,1,0.26893227589355095,-1.3881577713540663,-0.4213029631972282,0.08357709353186382
Kebara X,neanderthal,1,0.139794673675091,-1.0197896107960618,0.4759931200048762,0.7938274597718977
Kebara X,neanderthal,1,1.778177681285414,-0.8961455222412334,1.3306750346590626,-0.07281775736358453
Kebara X,neanderthal,1,0.8988726473207506,-1.0173224917872508,0.8237247530796836,0.4855827073384056
Kebara X,neanderthal,1,-0.9453691087101631,-2.154348247528589,-2.236300588242146,-0.6900828298915275
Kebara X,neanderthal,1,0.37549972839793716,-1.52646620762532,-0.8631351666746242,-0.052082513080814234
Kebara X,neanderthal,1,-1.4610644383594749,-0.6822226424395181,-0.0725889552381767,-0.5972746493290226
Kebara X,neanderthal,1,1.0254680377481882,-1.4819931270147944,-0.1464825308751441,0.4342826926999611
Kebara X,neanderthal,1,0.7092478044175862,-0.9786773672321162,0.3231759396700395,0.040223562751347405
Kebara X,neanderthal,1,-1.1019508801659292,-1.4592109476290402,-2.441776571926429,1.121800001988457
Kebara X,neanderthal,1,0.9381347139415784,-1.6449543346687279,0.2944742353879271,0.10570207981819293
Kebara X,neanderthal,1,-1.478427050167025,-0.6379792826002175,0.48295994572765427,0.5151715009196864
Kebara X,neanderthal,1,0.10233148049232037,-0.8473586347687204,0.9554728211738674,-0.6084426238077999
Kebara X,neanderthal,1,1.0133108195891534,-1.2833181762602721,0.8741173645956161,0.7153057324393026
Kebara X,neanderthal,1,-0.250742977614574,-0.8522854412838821,-0.6082275561304376,-0.08351126891679389
Kebara X,neanderthal,1,0.5056076733108923,-1.6584619290794422,-0.2493423187565919,0.45395505305452527
Kebara X,neanderthal,1,0.46470191540739664,-1.7191824053230538,0.20376025164637473,-0.3107457125349748
Kebara X,neanderthal,1,0.3733435788918047,-1.432048080584886,0.8491541743453146,0.6339687767414794
Kebara X,neanderthal,1,0.1816790993019067,-1.8420404767803986,-0.5589741140960152,0.1670881351566204
Kebara X,neanderthal,1,0.37180037694239626,-1.778353336748293,0.9358028890854653,0.3244748683585422
Kebara X,neanderthal,1,0.6396830872015221,-1.3463659987369803,0.8396151431037178,0.5270745470948852
Kebara X,neanderthal,1,1.2720336662673142,-2.094332594565778,1.0975282721508877,0.15841506686911505
Kebara X,neanderthal,1,-0.18709242915561944,-0.449211738972267,1.0668120465656372,-0.837572977471877
Kebara X,neanderthal,1,-0.35310045427556946,-0.7663739007655425,-0.5606671750510416,2.0987320003093477
Kebara X,neanderthal,1,-1.0248127119864345,-2.581895841185504,-1.0398378096383327,-0.5852406612793093
Kebara X,neanderthal,1,-0.5419961447683042,-0.9862214170003153,0.7602684580912166,-0.23143544113231126
Kebara X,neanderthal,1,-0.08147085941024575,-2.1840176152114807,0.10245325285377603,0.23710006113831286
Kebara X,neanderthal,1,-1.0349497229447562,-2.598569326344431,-0.01721277902421545,-0.21949193549205054
Kebara X,neanderthal,1,-0.4053256206645609,-0.9729118542606575,0.9301804303406616,1.029878799228627
Kebara X,neanderthal,1,-1.7276054558533156,-0.9803298803094963,-0.5810149840612885,0.28341150829298223
Kebara X,neanderthal,1,-0.13136030186191877,-2.035703751447219,0.3279702452015816,0.05638469154065898
Kebara X,neanderthal,1,-0.40170592053377646,-1.9968281987835579,0.664072163708138,0.2930282326070636
Kebara X,neanderthal,1,-1.2178262600986771,-1.9200450022538271,0.24597899529692083,0.5954658530806127
Kebara X,neanderthal,1,-1.1568781185495685,-1.4989204475531224,0.873824136294933,0.48438292282631557
Kebara X,neanderthal,1,-1.4578210778484153,-2.0145082005261057,0.5614856602808194,-0.021013632041006283
Kebara X,neanderthal,1,-0.7977666903924087,-1.9871141207551515,1.2924842291811787,0.4555347615780286
Kebara X,neanderthal,1,-1.3454363015781305,-1.3826753626039534,0.1730418677747727,0.9236712188374903
Kebara X,neanderthal,1,-1.5939931046021065,-1.7542863992663642,-0.058950662823594964,-1.0919862267767924
Kebara X,neanderthal,1,-0.6118523631276819,-1.9797539571529041,1.3612506186712465,0.38012622764388454
Kebara X,neanderthal,1,-1.4374492719038647,-1.972212791651969,0.9904134505019992,-0.17443703120494713
Kebara X,neanderthal,1,-2.0832739765042922,-2.9429318114608614,-1.2903017466735625,0.1908539552870571
Kebara X,neanderthal,1,-1.6434638655501064,-2.014978124601335,0.9010241792440324,1.156131866590517
Kebara X,neanderthal,1,-3.7642763924481972,-2.9954815705521582,-0.5462564555553796,-0.0613353148695587
Kebara X,neanderthal,1,-3.9541518627426773,-2.2100177752463828,1.2227869416291057,1.3100559714076776
Ksar Akil 28A,neanderthal,1,1.635824758714751,0.942217201892421,-1.957192518290431,-0.16833189173404622
Ksar Akil 28A,neanderthal,1,-0.40954408445816537,0.052631953829881166,-2.700592827407761,-0.1774300329648709
Ksar Akil 28A,neanderthal,1,1.8601926687833288,-0.22154392639362383,0.17589016060737453,0.07239033145152309
Ksar Akil 28A,neanderthal,1,-1.7255871549121464,0.992370039459617,-1.3634966979080139,-2.16639504240682
Ksar Akil 28A,neanderthal,1,1.0538034131757916,0.1406047855348727,-0.7697953245102013,-0.10661090307893976
Ksar Akil 28A,neanderthal,1,2.75697065451355,-0.3611758770945916,0.1716260200839241,0.3414789639705566
Ksar Akil 28A,neanderthal,1,-0.48603970910538086,0.49653769562707467,-1.4683253790144726,-0.814082308355965
Ksar Akil 28A,neanderthal,1,2.544265590995154,-0.6205019914782819,0.3191549281750131,0.09660921595209722
Ksar Akil 28A,neanderthal,1,2.7520449786486143,-0.9142496462697892,-0.4252100839787286,-0.14967618607881533
Ksar Akil 28A,neanderthal,1,0.7941351352120636,-0.011649297903525795,-1.0504654044416344,-0.7335086932593875
Ksar Akil 28A,neanderthal,1,0.2151313693248546,0.06672492410047286,-1.7812625571980982,-0.867384470388405
Ksar Akil 28A,neanderthal,1,2.0450046096646446,-0.6272351881452922,-0.2751067186704366,-0.678635729950556
Ksar Akil 28A,neanderthal,1,0.5946534602416849,-0.5210151938449907,-0.1366589966465177,-0.45138404654532654
Ksar Akil 28A,neanderthal,1,1.5386611800421177,-0.782508901082575,-0.13272789499684745,0.40502774253465634
Ksar Akil 28A,neanderthal,1,-1.7187466745249853,-0.5062526714220688,-1.2423340484536072,0.4296730885320413
Ksar Akil 28A,neanderthal,1,0.5336130325315878,-0.4435614598703718,-0.017418558036356363,0.3108937026059303
Ksar Akil 28A,neanderthal,1,0.23272775357717548,0.23989968059330533,-0.8551577639609558,-0.8579267647277515
Ksar Akil 28A,neanderthal,1,0.07175816336107206,-0.20003618833779888,-0.5279041429549537,0.3144498156302446
Ksar Akil 28A,neanderthal,1,0.7187755946922797,-0.21209548685160906,-0.6911708233044089,0.6944772334378875
Ksar Akil 28A,neanderthal,1,1.3459516882142932,-0.7000174706754476,-0.6088976873863787,-0.07772896977537408
Ksar Akil 28A,neanderthal,1,-3.4818933321689536,1.4324050965237771,-1.3699651198364953,-0.8430052032476906
Ksar Akil 28A,neanderthal,1,0.8259002259154798,-0.9520321363419131,-0.049772409205850965,-0.21216838403246754
Ksar Akil 28A,neanderthal,1,0.3684695387902189,0.7457664038475762,-0.18850854478234816,1.0729988565405952
Ksar Akil 28A,neanderthal,1,0.14045013954091862,-0.15076496098904343,-1.02917817559088,0.16949555787540427
Ksar Akil 28A,neanderthal,1,0.7531807226195528,-0.9002162960410107,0.15050450474845797,-0.06969034470014973
Ksar Akil 28A,neanderthal,1,0.9068237486794175,-0.6607708086011114,0.18589429361387713,0.29848134580980695
Ksar Akil 28A,neanderthal,1,0.9847151804403683,-1.1786845336210052,-0.16132793841690302,-0.19033110248301802
Ksar Akil 28A,neanderthal,1,-1.983445781006992,1.845781449440158,-2.9176479629575485,-0.11368230895353926
Ksar Akil 28A,neanderthal,1,-0.39008232985745045,-0.03608863324545087,-0.2305670355004659,-1.067855982976032
Ksar Akil 28A,neanderthal,1,1.3473990633194575,-0.8926516382758898,0.2862520030200172,0.29982252121111674
Ksar Akil 28A,neanderthal,1,-0.39116404983552067,-0.7318358679816601,-0.4223248017008595,-0.265042401530333
Ksar Akil 28A,neanderthal,1,0.2560118448250777,-1.2826683423424001,-0.18129728565000475,-0.08005574610449641
Ksar Akil 28A,neanderthal,1,-0.1133422748585312,-0.6356351871853695,-1.1969656263376853,1.1431769005841625
Ksar Akil 28A,neanderthal,1,1.3499431613277073,-2.3153462628578514,-0.24183128947959523,-1.1018542481316564
Ksar Akil 28A,neanderthal,1,0.06452316086426767,-1.3117340720615267,-0.678782096458126,0.1471531066672592
Ksar Akil 28A,neanderthal,1,-0.28796604281722915,-0.11678353412792657,-0.7191254130282091,-0.8645762040446785
Ksar Akil 28A,neanderthal,1,0.2943081077976141,-1.4624542558046643,-0.40792298854962045,0.17449862461872123
Ksar Akil 28A,neanderthal,1,1.003059027646995,-1.2153394118352592,0.11475923713639358,-0.11040809541175335
Ksar Akil 28A,neanderthal,1,0.9450926347480236,-0.8973663971949225,-0.38470570708480456,0.6683238684595496
Ksar Akil 28A,neanderthal,1,-1.3799862840349826,-1.0247806114939841,-1.1543206335953378,0.38929300250217047
Ksar Akil 28A,neanderthal,1,0.4600331879556645,-1.0783205722895965,-0.033121066695934696,-0.10939127952036222
Ksar Akil 28A,neanderthal,1,0.22230757409621804,-1.1142560491757023,0.17024411309285278,0.3757984148010031
Ksar Akil 28A,neanderthal,1,-1.7558461536734928,-1.2293428615176336,0.11296526933745475,0.08276349285208069
Ksar Akil 28A,neanderthal,1,-0.6427992571409477,-1.1471404131718634,-0.14725951272674528,0.3273712058170684
Ksar Akil 28A,neanderthal,1,-1.0659526605594243,-0.13622031650425714,-0.6527423494697384,-0.28105914003837174
Ksar Akil 28A,neanderthal,1,0.0670958903982695,-1.027500221316065,-0.43450437829039096,0.5021896324122496
Ksar Akil 28A,neanderthal,1,-1.378375365646984,-0.4699770480915991,-0.8248686892142434,1.0274987553508117
Ksar Akil 28A,neanderthal,1,1.9401397503831512,-1.410013957720956,0.32645981677203956,0.3444750909305837
Ksar Akil 28A,neanderthal,1,-0.42027662479798933,-1.4648823129642992,0.19864046237443092,0.15574750717450006
Ksar Akil 28A,neanderthal,1,-4.222780059473577,0.24680767618020844,0.0868486959772774,-0.9320594997962244
Ksar Akil 28A,neanderthal,1,-1.311394888203295,-0.11642250427755241,0.8725390064741254,-1.2621361013672174
Ksar Akil 28A,neanderthal,1,-0.5380779868216848,-1.2354930576188816,0.20372919433431455,0.44420400491209616
Ksar Akil 28A,neanderthal,1,0.39071037620668025,-1.3377298839724943,1.0945138933744523,0.45122378597212787
Ksar Akil 28A,neanderthal,1,-0.5993373334139327,-0.6915207646677827,0.41613336107386106,0.6447842613520339
Ksar Akil 28A,neanderthal,1,0.03035045988313012,-1.156521927750584,0.31814190197877223,0.6332390532973623
Ksar Akil 28A,neanderthal,1,-0.5982167502479182,-0.25203337746045235,-0.6161507784071485,0.49617697685806045
Ksar Akil 28A,neanderthal,1,-0.5011992775450683,-1.6609887651715152,-1.3783267733989637,0.5529203979821206
Ksar Akil 28A,neanderthal,1,-0.6738505851655989,-0.975788340350711,-0.25340562048340504,-0.45651988725794485
Ksar Akil 28A,neanderthal,1,-1.0975163453403716,-1.3807073452679197,-1.501764568369622,0.47318850124639417
Ksar Akil 28A,neanderthal,1,-1.0462364041155876,-0.9005709020790224,1.393224366048474,0.05917554191663988
Ksar Akil 28A,neanderthal,1,0.41186711255351527,-2.468920642504636,-0.5716186415919283,-0.3753552050568294
Ksar Akil 28A,neanderthal,1,-1.9078041413638147,-0.04583994667777336,-0.6165382705456087,0.2453793436067673
Ksar Akil 28A,neanderthal,1,-0.4368493317178408,-1.2592709452084292,-0.06862401888835612,-0.09047716137884634
Ksar Akil 28A,neanderthal,1,-1.9457169232122722,-0.1097570031640053,0.4983787619769204,-1.852001316388333
Ksar Akil 28A,neanderthal,1,-3.021680814880723,-0.6595206261754905,-0.47648556078918314,-0.43890980618161934
Ksar Akil 28A,neanderthal,1,-2.7992088581291763,0.8732527914160638,0.48943876102518513,-1.9036534738167772
Ksar Akil 28A,neanderthal,1,-0.13054899682180876,-1.2255826992408696,-0.12683363246559717,1.1903348131708718
Ksar Akil 28A,neanderthal,1,-2.52755347844124,-0.1523555907275105,0.932773739515015,1.3739959170167162
Ksar Akil 28A,neanderthal,1,-1.6333045353530091,-1.7871170548483515,-0.5593641257010339,-0.6078682866137252
Ksar Akil 28A,neanderthal,1,-1.3188601632993797,-0.5123453529956686,0.15053980859136337,-0.3830687143551935
Ksar Akil 28A,neanderthal,1,-2.5376588255467145,-1.92990888369615,-1.0371165858493598,0.08677621896695932
Ksar Akil 28A,neanderthal,1,-2.124467128876678,-0.711820220984196,1.0107380551557597,-1.1349985535830847
Ksar Akil 28A,neanderthal,1,-1.2887724309892477,-1.4656934852477772,0.1007672642029582,0.6637283520603466
Ksar Akil 28A,neanderthal,1,-2.389285330837886,-2.1990757693995406,-1.7842937094734184,-0.26121943673673204
Ksar Akil 28A,neanderthal,1,-1.5453739927576773,-0.878191419078729,0.5844823561986792,-1.553606129234052
Ksar Akil 28A,neanderthal,1,-0.5477928636881617,-1.9138271858555622,0.6656161676286991,0.007510397000999734
Ksar Akil 28A,neanderthal,1,-1.334508281312131,-1.9683835719349028,0.6497272157688373,0.3565399800954247
Ksar Akil 28A,neanderthal,1,-3.3768172222410717,-0.005874446684101435,-0.5164169286476165,-0.805259952677177
Ksar Akil 28A,neanderthal,1,-1.8902528355016195,-0.4555121295673867,1.0529563184336794,1.2045624609111232
Ksar Akil 28A,neanderthal,1,-4.020958540579863,-0.9968480301459056,1.0881880274555127,-1.0412335567315305
Ksar Akil 28A,neanderthal,1,-4.813916008759132,-0.054283905834098777,0.7323374198216817,-1.5351480568628728
Ksar Akil 28A,neanderthal,1,-3.133438485343247,-1.4695570490539587,-0.4630009160339611,0.5307856284673519
Ksar Akil 28A,neanderthal,1,-3.879146139372465,-2.7059550555164917,-0.3985774748081603,0.1758807525898579
Ksar Akil 28A,neanderthal,1,-1.861352085019661,-2.1452936068233193,-0.1819925709612034,0.8298741897270068
Ksar Akil 28A,neanderthal,1,-2.0595543744634894,-2.5794291422828666,0.20857603531742855,0.2828868660796292
Ksar Akil 28A,neanderthal,1,-2.1115778598439947,-2.212770410411265,-0.09616775447141884,0.46622466448705685
Ksar Akil 28A,neanderthal,1,-4.091299678548104,-2.0063050801190707,-0.24888834136753654,0.9242616885924473
Ksar Akil 28A,neanderthal,1,-2.6144556638341934,-2.0641828347309383,0.049950887408768456,0.9151287602652057
Ksar Akil 28A,neanderthal,1,-2.6565833341818945,-2.497250419792701,1.4077950694460883,0.928878185382629
MDF-61,sapiens,0,-0.606472749597785,1.558048341827618,-1.1410467094051513,-1.123521741410165
MDF-61,sapiens,0,-0.6566250150602634,1.4091093132856531,-0.46863902791317696,-0.5016485175198128
MDF-61,sapiens,0,-0.07581443763701808,0.7961693469072533,-2.0104890990724753,-0.4302985341331175
MDF-61,sapiens,0,0.8920740979778724,0.9782912050502366,-0.20121316333377529,-1.1089231909654034
MDF-61,sapiens,0,-3.2199978733762764,0.9052502881316108,-0.5400276883849849,-1.1631617348042538
MDF-61,sapiens,0,-0.5861318337197328,1.0357864883709598,-0.31383491256601076,-0.8729971467450258
MDF-61,sapiens,0,-0.3619775761146071,1.2529933629793875,-0.6982019758653843,-0.6717922140746125
MDF-61,sapiens,0,-0.30509748325765823,1.0649939197723841,0.37121718196334225,-1.6013450307753725
MDF-61,sapiens,0,-0.9425626314292874,1.7151529597833681,-1.0746924353684886,0.00976009889450481
MDF-61,sapiens,0,0.47013198375713666,1.4560015639974428,0.5907524612644334,-0.8274790796843304
MDF-61,sapiens,0,-1.324658011320797,2.88690240112551,-0.3139295684067051,-0.9106832317908847
MDF-61,sapiens,0,-0.6018478273191811,1.29270820004768,-0.024926212438262832,-1.548603712740189
MDF-61,sapiens,0,-0.7103169611733324,-0.17662549281173462,-2.071057375857475,-0.0558158004874205
MDF-61,sapiens,0,-1.3554310944926873,1.5188827371961457,-0.40748240311668416,-0.7433919438430717
MDF-61,sapiens,0,-1.4938089859739418,1.7937314798075672,-1.109995184740463,-0.0699077107016644
MDF-61,sapiens,0,-1.5695924750273675,0.3323842041554072,-0.5228607489478372,-0.8633511973653173
MDF-61,sapiens,0,-0.5307478929365999,0.3466762247975585,-0.3535724720204479,-0.25985742517067567
MDF-61,sapiens,0,-0.3755132457914958,1.0728533592812293,-0.06997664254756368,-0.6595967619033668
MDF-61,sapiens,0,-0.4125838278944215,1.033396367179328,0.11474752622187401,-1.2347160948264086
MDF-61,sapiens,0,-1.7503369153406894,2.069501366248903,-0.179685424905698,-1.020415686003448
MDF-61,sapiens,0,-0.26858499784679024,0.7559274180566841,0.40367638436964454,-1.1245550775578943
MDF-61,sapiens,0,-3.6243828797432758,1.325173445444345,-1.8250323475586396,-1.159706944837934
MDF-61,sapiens,0,-0.8515048257230262,0.9025525542169491,0.4994531885113144,-1.0625134172022297
MDF-61,sapiens,0,0.6577895688743176,0.18872642638412093,1.817122750170568,-1.0299515018251508
MDF-61,sapiens,0,-1.4283798396039507,1.6481765874511887,-0.5584024004322418,-1.3937585863169302
MDF-61,sapiens,0,-0.5890836659236,1.1936258302184681,0.5560762543371233,-0.7544449838843631
MDF-61,sapiens,0,-2.2638035681633615,1.4167464301864336,-0.47385453426533025,-2.4256355263578913
MDF-61,sapiens,0,-1.7243342780311934,1.5756746977447176,-0.8316747229176987,-0.4783608534447564
MDF-61,sapiens,0,0.953331602542266,0.460977113265709,1.2241898535393847,0.13748545464778386
MDF-61,sapiens,0,-0.2715899122822557,-0.20094964362284123,-0.7255640335943134,0.04648941065485415
MDF-61,sapiens,0,-0.8949932197579121,-0.14515755256136786,-1.1102206344395433,0.7691462391884764
MDF-61,sapiens,0,-1.6208642900243002,2.284102228380684,-0.11041032319408131,0.5724586750998254
MDF-61,sapiens,0,-1.5747723539684277,1.8180866685691297,-1.3002962606929842,0.8489572795127787
MDF-61,sapiens,0,-2.1065364579163965,0.04453140923068238,-0.061171699978705946,-2.3449986968143337
MDF-61,sapiens,0,-0.0014211576186301527,0.03490681879753978,-0.506148134353503,-0.4429845773578557
MDF-61,sapiens,0,-0.8620393211763575,0.7665161512985287,0.16655091895444613,-0.4455983714928923
MDF-61,sapiens,0,-0.9071616902994784,0.08575089425628796,-0.10202568348527376,-0.7465267579770363
MDF-61,sapiens,0,-2.1424857603211334,0.945940204344974,-0.42771820064169636,0.6729624434888498
MDF-61,sapiens,0,-1.4170133459755814,0.37254786497250214,-0.2871223070907614,-1.1004809923694845
MDF-61,sapiens,0,-0.2534928686854675,0.4343448742946152,0.28939264552595917,-0.644950556113073
MDF-61,sapiens,0,-2.0046851789113465,0.17720003654101876,-0.41198568035627436,-1.101850061781915
MDF-61,sapiens,0,-0.6591933241738476,0.40109658803186055,0.12989280269804537,-0.8258031647350863
MDF-61,sapiens,0,-0.675942719506583,1.3763443354067255,1.0863436951806849,-1.1755351124005644
MDF-61,sapiens,0,-2.688270753174515,0.9968045029063188,-0.6816314462267817,-1.6409704787852994
MDF-61,sapiens,0,-4.545614383123354,2.0583953375008592,-1.4690938514326741,-0.27637059679441367
MDF-61,sapiens,0,-3.5388472191258806,1.5863051861039033,-0.3301796111060556,-1.9648360173244983
MDF-61,sapiens,0,-2.1324393505229864,1.3778562533032925,0.13128797058725178,-1.3837574421840464
MDF-61,sapiens,0,-2.2843513546171534,0.5932830001017376,-0.11957995089174484,-1.737887529188958
MDF-61,sapiens,0,-1.7138623907330413,-0.916774686125508,0.4239396347071752,0.1423621374720023
MDF-61,sapiens,0,-2.726482453336728,0.6689727890701244,-0.24714069789718887,-0.901052768550366
